ID;ZONENUMBER;VRP_RU;ACCOUNTID;START_TIME;END_TIME;METHOD_;SAP_INITIATIONSOURCE;GPS;"(SUM((((CASE WHEN (0<BONUSPOINTSWRITEOFFSUM) THEN ((NVL(BONUSPOINTSWRITEOFFSUM,0))/100) ELSE ((NVL(BONUSPOINTSREFILLSUM,0))/100)"
1345889925;4218M;Р244СС69;2572184;1775448120000;1775464980000;;androidMobileApp;;355.34
1345894288;4094;Е428ТМ797;102774;1775449560000;1775480160000;;parkomatika;;340
1345907272;4222;В738ОА799;603661;1775451900000;1775452500000;bankCard;iosMobileApp;;12
1345903949;4063;О434СО799;6921208;1775451480000;1775452320000;;androidMobileApp;55.9800833,37.4261033;8.67
1345910209;4273;Е233МЕ799;171625;1775452320000;1775462460000;;iosMobileApp;;225.33
1345908849;4293;Т353ВА977;31381;1775452140000;1775453940000;;iosMobileApp;;40
1345902466;4017;Х052ХЕ797;5745144;1775451240000;1775451600000;;androidMobileApp;;3.33
1345870981;31206;Х681ОЕ37;6042270;1775422980000;1775423940000;;androidMobileApp;55.6831318,37.8769437;12.5
1345880349;3119;М803КО797;846105;1775434620000;1775435520000;;iosMobileApp;;14
1345902542;60104;Т634ХВ777;6425880;1775451240000;1775458140000;bankCard;androidMobileApp;;76.67
1345884795;70018;У694КУ797;2769887;1775444940000;1775445300000;sbp;iosMobileApp;;33.34
1345877225;3008;Х477СР797;4481467;1775422800000;1775428500000;;iosMobileApp;55.7293671597145,37.6602602683533;62.67
1345881161;60120;Т499ЕО799;13826547;1775437140000;1775440740000;;androidMobileApp;55.9877648,37.1607656;40
1345883577;0306;М423НВ95;86707;1775443320000;1775444220000;;androidMobileApp;55.7710654,37.6445517;46.67
1345886276;3208;О362ТН790;1788547;1775446260000;1775450520000;;androidMobileApp;55.7302171,37.658951;70
1345908219;3218;Н496АВ797;1435433;1775452020000;1775452440000;;androidMobileApp;;8
1345911379;4288;К913КВ977;3201098;1775452440000;1775484480000;;iosMobileApp;;712
1345895668;3101;К500МХ977;17834;1775449920000;1775450940000;legalEntityAccount;androidMobileApp;;32
1345884211;4249;М135РН799;7047424;1775444160000;1775447760000;bankCard;androidMobileApp;55.7035917,37.763533;60
1345911058;4214;Р779УК799;7477733;1775452380000;1775459580000;;androidMobileApp;;160
1345913790;4225;М671ЕМ977;373685;1775452740000;1775456340000;;androidMobileApp;;80
1345897336;4264;В139НО977;262072;1775450280000;1775482680000;;androidMobileApp;55.8272308,37.5009648;712.67
1345899310;60120;М494ТЕ67;6861515;1775450700000;1775454300000;sms;sms;;40
1345881008;0301;О907СС797;6832532;1775436540000;1775441640000;legalEntityAccount;iosMobileApp;;840
1345911437;4033;О312НВ799;1252702;1775452440000;1775456040000;;androidMobileApp;;40
1345880835;4034;В163НО977;1489694;1775436000000;1775436240000;;androidMobileApp;55.6894917,37.5634817;2
1345911606;3104;С085КС797;2483736;1775452440000;1775469360000;;iosMobileApp;;680
1345875363;34210;Р618ВВ550;13975332;1775426280000;1775447700000;;androidMobileApp;55.907106,37.7107052;296.67
1345893428;4017;Р664РН750;4371000;1775449320000;1775491560000;;androidMobileApp;;469.33
1345894356;4068;В924ОО977;9476062;1775449560000;1775450340000;legalEntityAccount;androidMobileApp;55.7127894,37.5306168;8
1345901389;3008;Е685УХ150;4130112;1775451060000;1775451660000;;iosMobileApp;55.7187952981076,37.6679084689046;6
1345914248;3119;Х792МХ70;9467715;1775452800000;1775456400000;;iosMobileApp;;125
1345897600;0306;Т233МК190;272234;1775450340000;1775451060000;legalEntityAccount;iosMobileApp;;73.34
1345913848;4057;М370КВ550;13436110;1775452740000;1775456340000;bankCard;iosMobileApp;;40
1345893031;34225;Е118КМ797;7615776;1775449200000;1775450040000;;androidMobileApp;55.9168997,37.7335628;10.83
1345875188;6287;МI-886-ХА;7422467;1775426100000;1775433600000;;iosMobileApp;;125
1345899734;4044;А191УС799;2984513;1775450760000;1775452500000;;androidMobileApp;55.7486401,37.7847247;18.67
1345889079;4013;В970АМ250;13881411;1775447820000;1775458620000;bankCard;androidMobileApp;55.7650024,37.5327993;120
1345895022;4070;Р934ЕС790;6982170;1775449740000;1775477460000;sbp;iosMobileApp;;616
1345870956;42101;О036АА977;9881192;1775422980000;1775465940000;;iosMobileApp;55.7550885659402,37.8869703830666;596.67
1345901374;6086;М649РН799;1400696;1775451060000;1775451960000;;iosMobileApp;55.6253212303581,37.3055157915144;9.33
1345905039;3120;А002ОВ777;8256587;1775451660000;1775452320000;;androidMobileApp;55.7115768,37.5986169;16.67
1345910461;8301;К516СО799;1836287;1775452320000;1775455920000;legalEntityAccount;iosMobileApp;;380
1345893133;0402;В233УТ790;8191655;1775449260000;1775452860000;sbp;androidMobileApp;;575
1345899429;4083;Н083СМ777;6617755;1775450700000;1775486640000;bankCard;iosMobileApp;;399.33
1345885575;0304;Р247КА977;8104871;1775445660000;1775446020000;;parkomatika;;16.67
1345897916;4094;В285ТР799;2674043;1775450400000;1775450880000;;androidMobileApp;55.6538702,37.5985767;4.67
1345890427;4013;О912КК977;9675416;1775448360000;1775458860000;;yandex;;116.67
1345894117;4045;Х367МС190;5771720;1775449500000;1775451300000;;webClient;;20
1345896805;0303;Р471НН777;5418797;1775450160000;1775451660000;;androidMobileApp;;80
1345903748;60123;В069МО777;8392326;1775451420000;1775458620000;;iosMobileApp;55.5695578337544,37.4624343849975;80
1345906600;4025;Х407ХН797;414946;1775451840000;1775474700000;bankCard;iosMobileApp;;254
1345903622;23101;А352НТ750;4586322;1775451420000;1775494620000;sms;sms;;1200
1345903074;0401;Т645УС797;6626461;1775451360000;1775452020000;;iosMobileApp;55.7365746,37.5906585;58.33
1345886766;4274;Р472НС797;6724111;1775446560000;1775446920000;;iosMobileApp;55.7986964635781,37.5190352404876;5
1345901184;4074;Р894ЕК977;5940664;1775451000000;1775451900000;;iosMobileApp;55.8007185362945,37.5044189012177;9.33
1345898740;0304;М567СТ95;7629874;1775450580000;1775451180000;;iosMobileApp;55.7749994358603,37.5927775567714;30
1345901647;60106;У222СА99;927547;1775451120000;1775454720000;;iosMobileApp;55.5697336026548,37.5922610973006;40
1345901264;4059;К519ЕЕ977;4546741;1775451060000;1775460660000;;androidMobileApp;55.625904,37.5412415;106.67
1345908776;4217;О774АО40;9503795;1775452140000;1775452560000;;androidMobileApp;;8
1345900833;60106;Р587РО777;2127290;1775450940000;1775451840000;bankCard;iosMobileApp;55.5750315833293,37.5730007760173;9.33
1345889473;6090;О147СК68;15674213;1775447940000;1775496600000;sbp;androidMobileApp;;1081.34
1345888810;4017;М960ОО77;2057491;1775447700000;1775451420000;bankCard;androidMobileApp;55.7574504,37.7090341;40.67
1345878950;2109;О636КС797;10152672;1775431260000;1775431560000;;androidMobileApp;55.7015438,37.6521238;4
1345900926;0403;У680КК797;577309;1775451000000;1775452860000;;iosMobileApp;;183.33
1345887854;0301;Р734КР977;5974275;1775447160000;1775447400000;;androidMobileApp;;10
1345904892;8304;В797ВО250;4836930;1775451600000;1775452500000;;androidMobileApp;55.7745099,37.5844948;88.67
1345875426;0305;О545УА790;4381242;1775426340000;1775426520000;;androidMobileApp;55.7873049,37.6225174;6.67
1345908831;3109;У500РО799;3326374;1775452140000;1775452500000;;iosMobileApp;;8.33
1345886352;4076;О687ВО977;5443815;1775446320000;1775459220000;;iosMobileApp;55.8574703275238,37.6542107513144;143.33
1345911231;4036;Х141УТ69;27283744;1775452440000;1775452500000;;iosMobileApp;;0.67
1345902660;4032;Н773ВН250;2255776;1775451300000;1775452020000;;androidMobileApp;55.6217982,37.665949;7.33
1345906304;0301;Н374ВР977;1067891;1775451780000;1775452320000;sms;iosMobileApp;;50.67
1345897348;3219;Е003ВВ250;14535034;1775450280000;1775466000000;bankCard;androidMobileApp;55.7250326,37.6496976;342
1345907649;0304;Н045КР550;1317382;1775451960000;1775455560000;sbp;iosMobileApp;;380
1345902203;0409;Р659ХВ777;557419;1775451180000;1775451300000;legalEntityAccount;androidMobileApp;;9.99
1345898873;3219;Е336АХ799;2190480;1775450580000;1775454180000;;iosMobileApp;55.7107627919882,37.6416355147245;74.33
1345882278;0306;Т240ТС199;1070125;1775440560000;1775443380000;;androidMobileApp;55.7779226,37.6624141;153.33
1345898509;0305;Н875ХК77;1717948;1775450520000;1775457720000;sms;sms;;1412
1345913148;6086;О356ВК977;6825226;1775452680000;1775456280000;;iosMobileApp;;40
1345887527;4058;К934ВК977;6759053;1775447040000;1775450640000;legalEntityAccount;iosMobileApp;55.6525929161225,37.5024329091751;40
1345887231;4096;Р929МО977;6367211;1775446860000;1775493000000;;iosMobileApp;55.8938632021247,37.5513791665785;512.67
1345874615;3108;С537ХВ124;8849215;1775425620000;1775430180000;;iosMobileApp;55.7385782521042,37.6729718422776;75
1345898644;4031;В775КС797;9992802;1775450580000;1775451900000;;yandex;;14
1345881419;4247;М671КР797;6856378;1775437860000;1775440320000;;androidMobileApp;;40
1345906191;0403;М795РЕ797;13959694;1775451780000;1775452500000;sbp;iosMobileApp;;82.5
1345881489;3101;Т680НО977;2915308;1775438100000;1775441700000;;androidMobileApp;55.7435742,37.5827217;60
1345895842;4058;У548СС797;11519478;1775449980000;1775450460000;;legalEntitiesExternalApi;;4.67
1345903951;4055;М679АН797;8045558;1775451480000;1775452080000;;androidMobileApp;55.5898752,37.6058894;6
1345890666;4212;Х385УМ790;2742981;1775448420000;1775457900000;;iosMobileApp;55.9640351931804,37.4177756557697;193
1345907935;4162;Р135ТХ197;2268119;1775452020000;1775452260000;;iosMobileApp;;5
1345906849;4125;К111МС777;879445;1775451900000;1775455500000;;iosMobileApp;;125
1345890992;4028;О054КК977;6248560;1775448540000;1775452260000;;androidMobileApp;55.7304668,37.7381275;40.67
1345875863;4068;В475РР797;102774;1775426760000;1775428260000;;parkomatika;;16
1345902939;4097;С213АУ977;2931747;1775451300000;1775451960000;;androidMobileApp;55.8641129,37.5318582;6.67
1345883131;4048;Е636КР774;10142293;1775442600000;1775449080000;bankCard;androidMobileApp;;71.33
1345876268;4214;Т034ХН797;12635563;1775427180000;1775427600000;;androidMobileApp;55.7971622,37.5411243;6
1345888731;4025;В512НА977;4286727;1775447640000;1775451240000;;iosMobileApp;;40
1345910459;0401;Р975АН977;418592;1775452320000;1775455920000;;iosMobileApp;;450
1345906275;4034;Е619РА797;15840105;1775451780000;1775452440000;bankCard;androidMobileApp;;6.67
1345909363;0307;В278МУ977;5591525;1775452200000;1775461620000;legalEntityAccount;iosMobileApp;;994.33
1345894143;0305;С654НЕ977;922370;1775449500000;1775449860000;sbp;iosMobileApp;;33.34
1345883077;4096;В745ТР76;7334981;1775442480000;1775451660000;sbp;iosMobileApp;;204
1345890708;4222;А942ЕА799;1296759;1775448420000;1775449680000;;iosMobileApp;;20
1345899783;20206;С588ЕС790;15948417;1775450760000;1775454360000;;androidMobileApp;55.1029086,38.7704156;50
1345895306;4016;Н787ОН154;11445591;1775449860000;1775489460000;;androidMobileApp;;440
1345885432;4068;К783ЕХ323;8652259;1775445540000;1775446380000;;androidMobileApp;55.6921673,37.5297619;8.67
1345883909;70034;Н975ВМ550;16291364;1775443800000;1775447400000;;androidMobileApp;55.7646578,37.6035344;50
1345875015;4250;У040ТР790;8728527;1775425920000;1775431200000;sbp;iosMobileApp;;176
1345908331;4058;Н760УО797;24937220;1775452080000;1775452140000;legalEntityAccount;sms;;0.67
1345906042;70043;Т562ТМ799;8137226;1775451780000;1775452740000;;parkomatika;;200
1345872420;0412;М641МН977;8878382;1775423940000;1775427540000;sbp;iosMobileApp;;400
1345900016;4055;У823РХ797;6158474;1775450820000;1775454420000;;androidMobileApp;55.5877942,37.5979978;40
1345872715;3120;С627АС797;3116882;1775424120000;1775427720000;;iosMobileApp;55.7068276334561,37.5976380578566;60
1345900182;4031;М103ТР67;10427915;1775450820000;1775452740000;sbp;androidMobileApp;;41.34
1345872397;4250;Т114КА790;2771163;1775423940000;1775461500000;bankCard;iosMobileApp;;681
1345904501;4217;В869СР799;8557308;1775451540000;1775451960000;;androidMobileApp;55.7414528,37.7206817;7.67
1345871899;4227;У929РС797;3139268;1775423580000;1775424900000;;yandex;;21
1345895175;4297;У953ОА777;3313452;1775449800000;1775451060000;;androidMobileApp;55.8693739,37.5304355;20
1345871612;3105;У184МХ73;16312901;1775423400000;1775425260000;sbp;androidMobileApp;;60
1345906739;4112;Х988ЕЕ777;1356737;1775451840000;1775455440000;;androidMobileApp;;125
1345885859;4249;К651КМ797;7577289;1775445900000;1775446260000;;androidMobileApp;55.7070295,37.7559588;5
1345902530;4013;У823АО797;1563548;1775451240000;1775491080000;;androidMobileApp;55.9390721,37.3900586;442.67
1345901548;4227;О270СА197;3821694;1775451120000;1775452140000;;androidMobileApp;55.7852067,37.7136467;18.67
1345883961;4060;А672КК797;5894383;1775443860000;1775444040000;;androidMobileApp;55.6305182,37.4825223;1.33
1345898844;4035;Х720ЕХ977;3689922;1775450580000;1775454180000;;androidMobileApp;55.6791,37.5600124;40
1345909276;4013;С007РК197;9738086;1775452200000;1775455800000;;iosMobileApp;;40
1345901076;0306;О169СУ799;8711458;1775451000000;1775454600000;sbp;iosMobileApp;;700
1345874300;0303;А125ОВ105;10449278;1775425380000;1775440860000;;androidMobileApp;;856.67
1345890583;4297;О687ХМ750;9061309;1775448420000;1775449320000;legalEntityAccount;androidMobileApp;;28
1345886680;4029;ЕЕ513378;20160908;1775446560000;1775450160000;;iosMobileApp;55.6507008379668,37.6877262067735;40
1345909089;4026;В230ОХ799;868450;1775452140000;1775453940000;sbp;iosMobileApp;;20
1345902735;0407;Е533АК977;3011222;1775451300000;1775454900000;;androidMobileApp;;429.17
1345872947;0411;У249СК799;3726361;1775424240000;1775427720000;;iosMobileApp;55.7416659261553,37.5393713237025;190
1345878148;0307;Х010МХ750;1696038;1775429760000;1775431860000;sbp;iosMobileApp;;226.66
1345908246;4223;В908ОО799;2823082;1775452080000;1775452500000;legalEntityAccount;androidMobileApp;;8
1345892297;42107;М915УТ799;1496636;1775449020000;1775449320000;legalEntityAccount;androidMobileApp;;8
1345900855;4075;У573НА977;1247107;1775450940000;1775458140000;;androidMobileApp;55.8435956,37.5797636;80
1345885431;4007;О129НЕ750;7100900;1775445540000;1775456340000;sms;sms;;240
1345905075;6086;О314ВР977;193814;1775451660000;1775455260000;;androidMobileApp;55.6154732,37.299365;40
1345902966;8310;У670КУ799;102774;1775451300000;1775451900000;;parkomatika;;11.67
1345884815;0405;О492КЕ977;136463;1775444940000;1775445420000;bankCard;androidMobileApp;55.7490793,37.5658937;23.33
1345901212;60108;А434РВ799;1406075;1775451060000;1775452260000;;androidMobileApp;55.5489985,37.5346338;12.67
1345873377;0505;У760УТ716;28620336;1775424600000;1775433240000;;iosMobileApp;55.7674575593093,37.6312421783155;479.99
1345885842;4027;Р273ТС790;10563699;1775445900000;1775447700000;;androidMobileApp;55.7823118,37.7039118;20
1345914326;4056;В092СК799;1751124;1775452800000;1775456400000;;androidMobileApp;;40
1345911995;0403;А158АА178;1372661;1775452500000;1775454300000;;iosMobileApp;;225
1345911655;4217;С968УМ777;2810030;1775452500000;1775456100000;;androidMobileApp;;80
1345901258;4005;Н537УК799;2917053;1775451060000;1775452140000;;androidMobileApp;55.794955,37.6368617;11.33
1345875448;4067;В181ТУ797;24179411;1775426400000;1775426520000;legalEntityAccount;sms;;2.01
1345878860;4061;Х788ХУ797;3412480;1775431080000;1775455080000;;iosMobileApp;55.735731476163,37.4121942726256;266.67
1345903018;4257;С283ВХ550;9600138;1775451360000;1775451420000;bankCard;androidMobileApp;;1
1345887518;4019;Т355АА250;588254;1775447040000;1775448060000;;iosMobileApp;55.6955916481309,37.6636607450877;10.67
1345902677;0316;О013РН799;8104871;1775451300000;1775451780000;;parkomatika;;29.34
1345893940;4007;В959ХН797;1281369;1775449440000;1775459880000;bankCard;iosMobileApp;55.773401717415,37.6970324341885;116
1345898359;4013;Х435НК799;1258987;1775450520000;1775483940000;legalEntityAccount;iosMobileApp;;742.66
1345883980;4057;М572ТЕ790;7630187;1775443920000;1775493600000;;androidMobileApp;55.6473698,37.5466425;552
1345898989;40100;К073КН977;3112829;1775450640000;1775451240000;;androidMobileApp;55.860211,37.5630027;6
1345900157;4169;Т169СЕ750;8104871;1775450820000;1775451840000;;parkomatika;;18
1345914174;0304;М633ЕК797;455653;1775452740000;1775462040000;bankCard;androidMobileApp;;981.67
1345914162;4113;Р841НЕ797;10798588;1775452740000;1775456340000;;androidMobileApp;;125
1345898916;0405;О013РН799;8137226;1775450640000;1775451300000;;parkomatika;;33.33
1345888918;0510;А577КЕ77;429891;1775447700000;1775455140000;;iosMobileApp;55.7318768823264,37.6171276396863;806.67
1345872818;8302;К600СО197;1157940;1775424180000;1775424240000;;androidMobileApp;55.7493609,37.6077697;3.33
1345882902;0310;С154ХА77;3733723;1775442180000;1775443860000;legalEntityAccount;androidMobileApp;;180
1345895635;4049;Х460АУ977;16264236;1775449920000;1775485440000;legalEntityAccount;androidMobileApp;;789.34
1345893887;4067;У930КР799;6761817;1775449440000;1775487540000;;iosMobileApp;55.742493836275,37.5927079672148;423.33
1345901705;4017;Е752ММ99;2064611;1775451120000;1775457180000;sbp;iosMobileApp;;134.66
1345876360;70008;Р367РМ186;8066222;1775426400000;1775430900000;;iosMobileApp;55.7574076535238,37.6037620974414;75
1345912656;6086;А399КК977;4416787;1775452620000;1775459820000;;iosMobileApp;;80
1345906346;70008;У961ОУ799;2632165;1775451780000;1775452500000;sbp;androidMobileApp;;36.67
1345895437;60120;В509НО790;15375811;1775449860000;1775485860000;sbp;androidMobileApp;;800
1345888937;6085;С210ХК73;8638150;1775447760000;1775448060000;bankCard;androidMobileApp;55.7330552,37.8471216;2.67
1345904885;4037;Е381УС799;13172047;1775451600000;1775455200000;;androidMobileApp;55.8034967,37.4899317;40
1345894071;4046;Н845ОС164;5708566;1775449500000;1775478360000;sbp;androidMobileApp;;641.34
1345901085;4061;К301ХХ186;9891678;1775451000000;1775454600000;bankCard;androidMobileApp;;40
